driver,year,forest loss by driver,Football Field Equivalents
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Shifting agriculture,2017,209201.24819511196,292.0
Wildfire,2018,4324.023698716912,6.0
Wildfire,2018,4324.023698716912,6.0
Wildfire,2018,4324.023698716912,6.0
Wildfire,2018,4324.023698716912,6.0
Wildfire,2018,4324.023698716912,6.0
Wildfire,2018,4324.023698716912,6.0
